Environment,Sender_Node,Sender_MAC,Receiver_Node,Receiver_MAC,Timestamp,RSSI,LQI,Diff_RSSI
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.095,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.197,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.297,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.397,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.497,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.598,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.700,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.799,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:44.899,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.000,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.101,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.201,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.299,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.400,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.502,-84,36,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.602,-83,40,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.802,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:45.902,-85,32,-3
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.002,-84,36,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.103,-83,40,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.202,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.403,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.504,-84,36,-2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.706,-82,44,2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.806,-84,36,-2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:46.905,-82,44,2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.006,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.107,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.205,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.305,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.407,-84,36,-2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.507,-83,40,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.607,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.707,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.809,-84,36,-2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:47.909,-83,40,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.007,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.109,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.209,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.311,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.410,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.511,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.610,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.711,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.811,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:48.912,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.012,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.112,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.213,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.412,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.513,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.614,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.714,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.814,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:49.915,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.015,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.115,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.214,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.315,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.416,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.517,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.616,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.716,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.816,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:50.919,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.018,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.118,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.219,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.319,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.419,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.520,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.618,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.720,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.820,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:51.920,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.022,-84,36,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.122,-82,44,2
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.221,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.322,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.422,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.522,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.623,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.723,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.824,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:52.924,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.023,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.123,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.223,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.324,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.425,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.526,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.625,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.725,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.828,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:53.927,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.026,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.127,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.229,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.329,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.428,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.530,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.629,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.728,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.829,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:54.929,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.030,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.130,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.232,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.332,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.430,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.531,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.632,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.733,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.832,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:55.934,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.034,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.133,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.234,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.333,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.435,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.534,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.634,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.735,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.835,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:56.935,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.036,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.137,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.238,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.338,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.438,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.537,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.637,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.738,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.840,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:57.939,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.039,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.141,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.241,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.341,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.440,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.541,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.642,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.742,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.843,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:58.943,-82,44,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.043,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.143,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.242,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.344,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.444,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.543,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.644,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.744,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.844,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:31:59.946,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.045,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.147,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.247,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.346,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.446,-84,36,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.547,-83,40,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.647,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.747,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.847,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:00.948,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.049,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.150,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.250,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.348,-82,44,1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.450,-83,40,-1
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.552,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.651,-83,40,0
lake,Node_C,A6:66:F7:7F:8F:C7:AC:A4,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 10:32:01.751,-83,40,0
